20170427193851.399413, 270417, 193851.66, -89.662118, +29.171364, 263.99, 257.63, 4.36,  24.4050,   21.299,   3.35746, 03826.0
20170427193853.242871, 270417, 193853.50, -89.662162, +29.171357, 266.38, 263.44, 4.61,  24.4043,   21.309,   3.35884, 03857.0
20170427193854.235659, 270417, 193854.50, -89.662185, +29.171355, 268.22, 263.48, 4.60,  24.4038,   21.316,   3.35984, 03783.0
20170427193855.238452, 270417, 193855.50, -89.662210, +29.171354, 269.90, 266.76, 4.51,  24.4026,   21.327,   3.36134, 03782.0
20170427193856.154174, 270417, 193856.43, -89.662232, +29.171351, 273.30, 258.89, 4.53,  24.4016,   21.333,   3.36210, 03740.0
20170427193856.824703, 270417, 193857.00, -89.662243, +29.171350, 273.97, 272.35, 4.27,  24.4005,   21.340,   3.36301, 03730.0
20170427193858.233822, 270417, 193858.50, -89.662280, +29.171349, 276.87, 267.60, 4.56,  24.3993,   21.348,   3.36402, 03755.0
20170427193859.233613, 270417, 193859.50, -89.662302, +29.171351, 277.14, 269.21, 4.41,  24.3983,   21.351,   3.36437, 03732.0
20170427193859.888129, 270417, 193900.11, -89.662317, +29.171350, 278.86, 271.68, 4.52,  24.3974,   21.358,   3.36536, 03757.0
20170427193901.152133, 270417, 193901.50, -89.662348, +29.171352, 280.75, 268.02, 4.33,  24.3966,   21.363,   3.36607, 03740.0
20170427193901.889717, 270417, 193902.24, -89.662367, +29.171352, 282.67, 272.85, 4.39,  24.3962,   21.370,   3.36700, 03779.0
20170427193903.401910, 270417, 193903.66, -89.662398, +29.171355, 283.86, 277.28, 4.51,  24.3933,   21.382,   3.36855, 03789.0
20170427193905.154816, 270417, 193905.50, -89.662442, +29.171362, 286.43, 279.56, 4.40,  24.3922,   21.388,   3.36924, 03844.0
20170427193906.161612, 270417, 193906.50, -89.662463, +29.171366, 288.31, 277.92, 4.19,  24.3907,   21.399,   3.37078, 03873.0
20170427193907.158400, 270417, 193907.50, -89.662485, +29.171369, 290.30, 279.65, 4.15,  24.3878,   21.411,   3.37233, 03957.0
20170427193908.160192, 270417, 193908.50, -89.662507, +29.171372, 290.66, 280.28, 4.40,  24.3861,   21.421,   3.37360, 03953.0
20170427193909.156984, 270417, 193909.50, -89.662530, +29.171376, 292.30, 285.42, 4.36,  24.3829,   21.434,   3.37522, 04000.0
20170427193910.166782, 270417, 193910.50, -89.662552, +29.171382, 293.91, 288.41, 4.36,  24.3799,   21.443,   3.37633, 03986.0
20170427193911.241634, 270417, 193911.50, -89.662573, +29.171388, 296.75, 290.74, 4.20,  24.3769,   21.451,   3.37727, 04030.0
20170427193912.260487, 270417, 193912.50, -89.662593, +29.171396, 297.84, 291.41, 4.28, NaN, NaN, NaN, 04064.0
20170427193913.600561, 270417, 193913.86, -89.662623, +29.171404, 299.44, 288.56, 4.38,  24.3683,   21.475,   3.38011, 04164.0
20170427193915.242844, 270417, 193915.50, -89.662658, +29.171415, 302.20, 293.31, 4.24,  24.3658,   21.481,   3.38071, 04244.0
20170427193916.156568, 270417, 193916.50, -89.662678, +29.171422, 304.58, 290.37, 4.11,  24.3634,   21.485,   3.38113, 04269.0
20170427193917.161363, 270417, 193917.50, -89.662697, +29.171430, 304.65, 300.72, 3.95,  24.3609,   21.488,   3.38147, 04283.0
20170427193918.151144, 270417, 193918.50, -89.662717, +29.171439, 305.34, 292.84, 4.22,  24.3587,   21.492,   3.38188, 04260.0
20170427193919.155285, 270417, 193919.50, -89.662738, +29.171448, 306.15, 297.89, 4.34,  24.3556,   21.500,   3.38281, 04275.0
20170427193920.159082, 270417, 193920.50, -89.662758, +29.171458, 306.67, 294.09, 4.47,  24.3505,   21.507,   3.38342, 04301.0
20170427193921.832647, 270417, 193922.00, -89.662787, +29.171472, 310.26, 306.77, 4.11,  24.3484,   21.505,   3.38298, 04324.0
20170427193923.156699, 270417, 193923.50, -89.662815, +29.171485, 311.19, 305.88, 4.00,  24.3463,   21.510,   3.38362, 04314.0
20170427193924.157489, 270417, 193924.50, -89.662833, +29.171495, 312.45, 293.12, 4.02,  24.3453,   21.510,   3.38349, 04320.0
