20170427200552.723986, 270417, 200551.11, -89.637668, +29.184848, 89.11, 90.57, 4.21,  24.4306,   16.656,   2.68639, 04275.0
20170427200553.640718, 270417, 200552.00, -89.637648, +29.184848, 90.56, 91.60, 4.40,  24.4331,   16.606,   2.67923, 04320.0
20170427200554.849686, 270417, 200552.93, -89.637627, +29.184847, 91.58, 90.45, 4.56,  24.4361,   16.568,   2.67377, 04371.0
20170427200555.777429, 270417, 200553.53, -89.637612, +29.184847, 91.56, 93.16, 4.58,  24.4380,   16.545,   2.67050, 04395.0
20170427200556.554047, 270417, 200554.12, -89.637597, +29.184847, 91.17, 91.17, 4.56,  24.4388,   16.534,   2.66896, 04398.0
20170427200557.692956, 270417, 200555.07, -89.637575, +29.184848, 90.60, 86.05, 4.33,  24.4394,   16.542,   2.67015, 04395.0
20170427200558.674743, 270417, 200556.00, -89.637555, +29.184849, 90.65, 89.28, 4.17,  24.4381,   16.559,   2.67262, 04332.0
20170427200559.565453, 270417, 200556.62, -89.637542, +29.184848, 90.86, 97.22, 4.06,  24.4372,   16.575,   2.67490, 04266.0
20170427200600.786434, 270417, 200557.71, -89.637517, +29.184847, 92.08, 97.50, 4.26,  24.4348,   16.593,   2.67738, 04114.0
20170427200601.460967, 270417, 200558.33, -89.637503, +29.184845, 92.43, 96.24, 4.48,  24.4340,   16.597,   2.67788, 03985.0
20170427200602.671939, 270417, 200559.23, -89.637482, +29.184844, 93.26, 87.27, 4.63,  24.4327,   16.586,   2.67630, 03856.0
20170427200603.431550, 270417, 200603.11, -89.637388, +29.184844, 93.04, 99.04, 4.30,  24.4319,   16.562,   2.67261, 03781.0
20170427200605.930540, 270417, 200605.00, -89.637347, +29.184838, 94.98, 93.70, 4.50, NaN, NaN, NaN, 03736.0
20170427200606.575056, 270417, 200605.51, -89.637333, +29.184837, 96.02, 94.65, 4.51,  24.4371,   16.427,   2.65306, 03642.0
20170427200607.608882, 270417, 200606.45, -89.637312, +29.184837, 97.01, 88.81, 4.49,  24.4409,   16.370,   2.64492, 03592.0
20170427200608.482577, 270417, 200607.02, -89.637298, +29.184837, 96.39, 90.94, 4.38,  24.4439,   16.309,   2.63603, 03599.0
20170427200609.671532, 270417, 200608.00, -89.637277, +29.184836, 95.78, 97.50, 4.39,  24.4475,   16.254,   2.62818, 03623.0
