20170427142454.484375, 270417, 142454.00, -90.028215, +29.215989, 225.61, 303.88, 0.01,  23.7854,    0.276,   0.05553, 00106.0
20170427142455.979063, 270417, 142455.50, -90.028215, +29.215989, 225.48, 94.17, 0.01,  23.7857,    0.276,   0.05554, 00106.0
20170427142456.982356, 270417, 142456.50, -90.028217, +29.215989, 225.87, 182.85, 0.02,  23.7857,    0.276,   0.05553, 00106.0
20170427142457.981178, 270417, 142457.50, -90.028217, +29.215989, 225.67, 353.89, 0.04,  23.7857,    0.276,   0.05554, 00106.0
20170427142458.983529, 270417, 142458.50, -90.028217, +29.215989, 225.94, 179.58, 0.01,  23.7853,    0.276,   0.05553, 00106.0
20170427142459.986349, 270417, 142459.50, -90.028217, +29.215989, 225.95, 296.80, 0.03,  23.7854,    0.276,   0.05554, 00106.0
20170427142501.483555, 270417, 142501.00, -90.028215, +29.215989, 225.93, 97.90, 0.09,  23.7853,    0.276,   0.05554, 00106.0
20170427142503.526673, 270417, 142503.00, -90.028217, +29.215989, 225.70, 106.41, 0.13,  23.7855,    0.276,   0.05554, 00106.0
20170427142504.983322, 270417, 142504.50, -90.028217, +29.215989, 225.44, 28.98, 0.09,  23.7853,    0.276,   0.05554, 00106.0
20170427142506.490187, 270417, 142506.00, -90.028217, +29.215989, 225.10, 312.00, 0.04, NaN, NaN, NaN, 00106.0
20170427142506.988584, 270417, 142506.50, -90.028217, +29.215989, 225.09, 210.46, 0.16,  23.7855,    0.276,   0.05555, 00107.0
20170427142508.014394, 270417, 142507.50, -90.028217, +29.215989, 224.96, 145.40, 0.15,  23.7851,    0.276,   0.05554, 00106.0
20170427142508.992793, 270417, 142508.50, -90.028217, +29.215989, 225.18, 276.46, 0.15,  23.7852,    0.276,   0.05554, 00105.0
20170427142509.990587, 270417, 142509.50, -90.028217, +29.215989, 225.20, 80.48, 0.10,  23.7852,    0.276,   0.05554, 00105.0
20170427142510.982370, 270417, 142510.50, -90.028217, +29.215989, 225.27, 324.03, 0.05,  23.7849,    0.276,   0.05554, 00104.0
20170427142512.495560, 270417, 142512.00, -90.028217, +29.215988, 225.27, 73.95, 0.06, NaN, NaN, NaN, 00104.0
20170427142513.483342, 270417, 142513.00, -90.028217, +29.215988, 225.34, 9.76, 0.11, NaN, NaN, NaN, 00104.0
20170427142513.983740, 270417, 142513.50, -90.028217, +29.215988, 225.62, 137.76, 0.03,  23.7847,    0.276,   0.05554, 00104.0
20170427142514.983528, 270417, 142514.50, -90.028217, +29.215988, 225.78, 261.49, 0.06,  23.7848,    0.276,   0.05554, 00103.0
20170427142515.985320, 270417, 142515.50, -90.028217, +29.215988, 225.92, 135.38, 0.02,  23.7850,    0.276,   0.05554, 00103.0
20170427142516.992118, 270417, 142516.50, -90.028217, +29.215988, 225.88, 321.01, 0.06,  23.7845,    0.276,   0.05554, 00103.0
20170427142517.985902, 270417, 142517.50, -90.028217, +29.215988, 226.05, 161.23, 0.03,  23.7844,    0.276,   0.05554, 00102.0
20170427142518.988693, 270417, 142518.50, -90.028217, +29.215988, 226.07, 334.17, 0.08,  23.7843,    0.276,   0.05554, 00103.0
20170427142519.989483, 270417, 142519.50, -90.028217, +29.215988, 226.11, 87.51, 0.11,  23.7847,    0.276,   0.05554, 00103.0
20170427142520.981269, 270417, 142520.50, -90.028217, +29.215988, 226.07, 283.17, 0.06, NaN, NaN, NaN, 00103.0
20170427142522.558515, 270417, 142522.00, -90.028217, +29.215988, 226.10, 226.47, 0.06,  23.7846,    0.276,   0.05554, 00103.0
20170427142524.496044, 270417, 142524.00, -90.028217, +29.215988, 226.30, 140.24, 0.14, NaN, NaN, NaN, 00103.0
20170427142525.011453, 270417, 142524.50, -90.028217, +29.215988, 225.85, 295.30, 0.02,  23.7839,    0.276,   0.05554, 00103.0
20170427142526.032261, 270417, 142525.50, -90.028218, +29.215988, 226.47, 123.67, 0.03,  23.7841,    0.276,   0.05554, 00103.0
20170427142526.989014, 270417, 142526.50, -90.028217, +29.215988, 225.52, 305.32, 0.02,  23.7841,    0.276,   0.05554, 00104.0
20170427142527.977800, 270417, 142527.50, -90.028218, +29.215988, 226.64, 132.53, 0.06,  23.7841,    0.276,   0.05554, 00103.0
20170427142529.002609, 270417, 142528.50, -90.028217, +29.215987, 225.53, 312.37, 0.10,  23.7841,    0.276,   0.05554, 00103.0
20170427142529.978380, 270417, 142529.50, -90.028218, +29.215988, 226.68, 158.68, 0.08,  23.7835,    0.276,   0.05554, 00103.0
20170427142530.982169, 270417, 142530.50, -90.028217, +29.215987, 225.78, 212.00, 0.16, NaN, NaN, NaN, 00103.0
