20170428000157.799265, 280417, 000155.22, -89.702685, +29.178820, 57.98, 281.43, 1.01,  24.4585,   22.263,   3.49849, 04685.0
20170428000159.008226, 280417, 000156.12, -89.702690, +29.178822, 59.23, 309.81, 1.10,  24.4589,   22.257,   3.49770, 04683.0
20170428000200.145777, 280417, 000157.01, -89.702693, +29.178826, 61.21, 324.26, 1.27,  24.4597,   22.247,   3.49627, 04674.0
20170428000201.894176, 280417, 000158.50, -89.702700, +29.178832, 63.28, 327.98, 1.38,  24.4602,   22.244,   3.49587, 04678.0
20170428000202.856942, 280417, 000159.11, -89.702703, +29.178836, 64.00, 310.93, 1.71,  24.4598,   22.242,   3.49555, 04680.0
20170428000203.797692, 280417, 000203.01, -89.702722, +29.178846, 63.17, 316.70, 1.22,  24.4603,   22.236,   3.49474, 04680.0
20170428000204.776464, 280417, 000203.92, -89.702725, +29.178849, 61.89, 312.87, 0.97,  24.4604,   22.231,   3.49411, 04677.0
20170428000205.961411, 280417, 000204.81, -89.702732, +29.178853, 61.70, 313.42, 1.58,  24.4617,   22.225,   3.49334, 04677.0
20170428000207.171370, 280417, 000205.71, -89.702735, +29.178858, 58.93, 311.54, 1.34, NaN, NaN, NaN, 04666.0
20170428000207.925975, 280417, 000206.32, -89.702740, +29.178860, 59.08, 307.25, 1.42,  24.4622,   22.215,   3.49185, 04677.0
20170428000209.048865, 280417, 000207.21, -89.702745, +29.178864, 59.76, 315.85, 1.40,  24.4622,   22.207,   3.49075, 04676.0
20170428000209.799463, 280417, 000207.81, -89.702747, +29.178866, 59.47, 285.93, 0.99,  24.4620,   22.205,   3.49039, 04674.0
20170428000211.000419, 280417, 000208.71, -89.702750, +29.178866, 59.32, 305.32, 0.79,  24.4627,   22.201,   3.48990, 04685.0
20170428000212.197369, 280417, 000209.61, -89.702755, +29.178870, 59.86, 300.15, 1.21, NaN, NaN, NaN, 04673.0
20170428000212.882911, 280417, 000210.21, -89.702757, +29.178870, 58.00, 275.84, 0.83,  24.4634,   22.189,   3.48833, 04670.0
20170428000214.091874, 280417, 000211.11, -89.702760, +29.178872, 58.83, 312.47, 1.12,  24.4634,   22.180,   3.48697, 04671.0
20170428000216.093468, 280417, 000212.62, -89.702768, +29.178881, 57.81, 328.41, 1.19,  24.4643,   22.175,   3.48632, 04675.0
20170428000217.253391, 280417, 000213.51, -89.702772, +29.178885, 58.04, 316.41, 1.43,  24.4644,   22.166,   3.48511, 04660.0
20170428000218.940734, 280417, 000218.01, -89.702795, +29.178896, 54.99, 312.15, 1.12,  24.4655,   22.161,   3.48449, 04678.0
20170428000219.938529, 280417, 000218.91, -89.702798, +29.178900, 55.54, 335.76, 1.14,  24.4652,   22.158,   3.48407, 04679.0
