20170427175005.196308, 270417, 175005.00, -89.646610, +29.172603, 153.51, 122.41, 1.05,  24.0640,   24.417,   3.77288, 02837.0
20170427175006.194096, 270417, 175006.00, -89.646612, +29.172596, 151.90, 212.92, 1.65,  24.0640,   24.416,   3.77282, 02816.0
20170427175007.194885, 270417, 175007.00, -89.646612, +29.172593, 155.77, 110.91, 0.68,  24.0627,   24.417,   3.77278, 02832.0
20170427175008.197675, 270417, 175008.00, -89.646610, +29.172587, 152.89, 208.25, 1.39,  24.0626,   24.416,   3.77268, 02806.0
20170427175009.696864, 270417, 175009.50, -89.646612, +29.172583, 156.46, 139.87, 0.60,  24.0615,   24.416,   3.77265, 02790.0
20170427175012.193889, 270417, 175012.00, -89.646613, +29.172571, 154.84, 206.24, 1.11,  24.0611,   24.417,   3.77263, 02772.0
20170427175013.199632, 270417, 175013.00, -89.646617, +29.172564, 158.51, 152.44, 1.43,  24.0609,   24.416,   3.77255, 02747.0
20170427175014.196418, 270417, 175014.00, -89.646613, +29.172560, 154.31, 223.97, 1.04,  24.0607,   24.416,   3.77253, 02689.0
20170427175015.195211, 270417, 175015.00, -89.646618, +29.172555, 156.80, 109.06, 0.76,  24.0615,   24.414,   3.77236, 02691.0
20170427175016.200003, 270417, 175016.00, -89.646613, +29.172553, 154.59, 206.38, 0.79,  24.0615,   24.416,   3.77257, 02688.0
20170427175017.191786, 270417, 175017.00, -89.646618, +29.172548, 159.34, 182.24, 1.12,  24.0617,   24.416,   3.77265, 02696.0
20170427175018.200585, 270417, 175018.00, -89.646617, +29.172542, 157.68, 192.02, 1.24,  24.0625,   24.416,   3.77265, 02672.0
20170427175019.199370, 270417, 175019.00, -89.646618, +29.172536, 156.68, 184.62, 1.32,  24.0624,   24.416,   3.77265, 02673.0
20170427175020.265216, 270417, 175020.00, -89.646618, +29.172532, 156.90, 137.83, 0.67, NaN, NaN, NaN, 02669.0
20170427175021.289023, 270417, 175021.00, -89.646618, +29.172529, 157.57, 185.73, 0.90,  24.0636,   24.415,   3.77259, 02707.0
20170427175022.199741, 270417, 175022.00, -89.646618, +29.172526, 157.50, 195.88, 0.70,  24.0639,   24.415,   3.77267, 02670.0
20170427175023.199531, 270417, 175023.00, -89.646620, +29.172520, 158.99, 174.20, 1.20,  24.0654,   24.415,   3.77276, 02721.0
20170427175024.195325, 270417, 175024.00, -89.646620, +29.172514, 156.44, 192.47, 1.40,  24.0656,   24.415,   3.77282, 02702.0
20170427175025.197110, 270417, 175025.00, -89.646622, +29.172509, 157.02, 163.31, 1.03,  24.0663,   24.416,   3.77292, 02732.0
20170427175026.199903, 270417, 175026.00, -89.646620, +29.172504, 156.17, 210.47, 0.96,  24.0666,   24.416,   3.77296, 02702.0
20170427175027.231721, 270417, 175027.00, -89.646623, +29.172501, 158.32, 136.69, 0.59,  24.0673,   24.416,   3.77298, 02715.0
20170427175028.205489, 270417, 175028.00, -89.646620, +29.172497, 155.13, 191.07, 1.17,  24.0677,   24.415,   3.77298, 02718.0
20170427175029.200273, 270417, 175029.00, -89.646623, +29.172491, 158.53, 190.54, 1.27,  24.0683,   24.416,   3.77307, 02728.0
20170427175030.554345, 270417, 175030.00, -89.646622, +29.172486, 156.70, 166.14, 1.16, NaN, NaN, NaN, 02742.0
20170427175031.693245, 270417, 175031.50, -89.646625, +29.172478, 156.90, 170.26, 0.90,  24.0699,   24.415,   3.77305, 02725.0
20170427175033.196431, 270417, 175033.00, -89.646623, +29.172472, 155.53, 191.61, 0.86,  24.0700,   24.415,   3.77310, 02713.0
20170427175034.192221, 270417, 175034.00, -89.646625, +29.172466, 156.26, 195.31, 1.35,  24.0705,   24.415,   3.77311, 02702.0
20170427175035.200017, 270417, 175035.00, -89.646623, +29.172463, 154.45, 134.95, 0.75,  24.0711,   24.415,   3.77321, 02719.0
20170427175036.197804, 270417, 175036.00, -89.646627, +29.172457, 152.25, 212.98, 1.63,  24.0710,   24.415,   3.77316, 02710.0
20170427175037.196611, 270417, 175037.00, -89.646627, +29.172452, 156.17, 93.41, 0.85,  24.0713,   24.414,   3.77311, 02706.0
20170427175038.207394, 270417, 175038.00, -89.646625, +29.172448, 150.21, 214.95, 1.45,  24.0720,   24.415,   3.77321, 02709.0
20170427175039.184183, 270417, 175039.00, -89.646628, +29.172443, 155.50, 88.44, 0.60,  24.0717,   24.415,   3.77321, 02667.0
20170427175040.730384, 270417, 175040.50, -89.646630, +29.172435, 151.73, 212.26, 1.54,  24.0728,   24.415,   3.77333, 02677.0
20170427175042.194544, 270417, 175042.00, -89.646630, +29.172428, 151.55, 199.53, 1.75,  24.0735,   24.414,   3.77325, 02634.0
20170427175043.197339, 270417, 175043.00, -89.646630, +29.172422, 154.12, 114.80, 0.86,  24.0741,   24.415,   3.77340, 02622.0
20170427175044.196124, 270417, 175044.00, -89.646630, +29.172417, 151.55, 190.04, 1.35,  24.0741,   24.415,   3.77335, 02616.0
20170427175045.208334, 270417, 175045.00, -89.646630, +29.172412, 152.03, 199.15, 0.96,  24.0753,   24.415,   3.77350, 02593.0
20170427175046.205622, 270417, 175046.00, -89.646630, +29.172407, 152.75, 181.66, 1.14,  24.0760,   24.414,   3.77347, 02615.0
20170427175047.194547, 270417, 175047.00, -89.646630, +29.172402, 150.19, 195.11, 1.12,  24.0768,   24.415,   3.77355, 02615.0
20170427175048.199341, 270417, 175048.00, -89.646632, +29.172397, 150.83, 171.41, 1.03,  24.0775,   24.414,   3.77358, 02589.0
20170427175049.213145, 270417, 175049.00, -89.646630, +29.172393, 148.95, 197.91, 0.87,  24.0784,   24.414,   3.77365, 02584.0
20170427175050.269980, 270417, 175050.00, -89.646632, +29.172389, 152.15, 162.88, 0.96,  24.0797,   24.414,   3.77375, 02611.0
20170427175052.211511, 270417, 175052.00, -89.646633, +29.172375, 152.46, 156.44, 1.48,  24.0802,   24.414,   3.77377, 02592.0
20170427175053.196292, 270417, 175053.00, -89.646630, +29.172372, 147.67, 196.15, 0.83,  24.0805,   24.414,   3.77375, 02622.0
20170427175054.193086, 270417, 175054.00, -89.646633, +29.172368, 150.95, 103.70, 0.67,  24.0805,   24.415,   3.77390, 02618.0
20170427175055.198872, 270417, 175055.00, -89.646630, +29.172367, 149.62, 194.39, 0.56,  24.0822,   24.415,   3.77400, 02652.0
20170427175056.190658, 270417, 175056.00, -89.646632, +29.172361, 152.66, 175.25, 1.21,  24.0834,   24.414,   3.77402, 02637.0
20170427175057.195451, 270417, 175057.00, -89.646632, +29.172355, 151.90, 195.16, 1.19,  24.0850,   24.408,   3.77324, 02639.0
20170427175058.198241, 270417, 175058.00, -89.646633, +29.172348, 150.95, 188.62, 1.56,  24.0852,   24.414,   3.77408, 02658.0
20170427175059.199032, 270417, 175059.00, -89.646632, +29.172344, 151.92, 172.49, 0.96,  24.0864,   24.413,   3.77408, 02624.0
20170427175100.193830, 270417, 175100.00, -89.646633, +29.172339, 151.40, 173.60, 0.93, NaN, NaN, NaN, 02643.0
20170427175101.199615, 270417, 175101.00, -89.646632, +29.172336, 151.35, 173.37, 0.74,  24.0872,   24.412,   3.77392, 02687.0
20170427175102.197406, 270417, 175102.00, -89.646633, +29.172332, 152.89, 203.15, 0.91,  24.0872,   24.412,   3.77404, 02666.0
20170427175103.194193, 270417, 175103.00, -89.646633, +29.172328, 153.16, 178.17, 0.98,  24.0873,   24.412,   3.77400, 02681.0
20170427175104.189984, 270417, 175104.00, -89.646635, +29.172321, 155.03, 184.48, 1.49,  24.0882,   24.412,   3.77404, 02672.0
20170427175105.199774, 270417, 175105.00, -89.646635, +29.172314, 153.21, 179.92, 1.47,  24.0880,   24.411,   3.77394, 02681.0
20170427175106.193566, 270417, 175106.00, -89.646635, +29.172309, 153.20, 144.49, 0.84,  24.0876,   24.412,   3.77396, 02678.0
20170427175107.193353, 270417, 175107.00, -89.646633, +29.172307, 151.39, 189.84, 0.72,  24.0883,   24.411,   3.77394, 02705.0
20170427175108.204150, 270417, 175108.00, -89.646635, +29.172304, 156.11, 134.26, 0.53,  24.0877,   24.411,   3.77388, 02688.0
20170427175109.198934, 270417, 175109.00, -89.646635, +29.172299, 153.99, 208.05, 1.50,  24.0875,   24.411,   3.77385, 02718.0
20170427175110.190739, 270417, 175110.00, -89.646637, +29.172291, 156.78, 131.52, 1.29,  24.0873,   24.411,   3.77382, 02719.0
20170427175112.204316, 270417, 175112.00, -89.646638, +29.172280, 156.33, 103.80, 0.83,  24.0869,   24.410,   3.77371, 02725.0
20170427175113.193090, 270417, 175113.00, -89.646635, +29.172277, 153.70, 222.43, 0.93,  24.0868,   24.414,   3.77418, 02689.0
20170427175114.201888, 270417, 175114.00, -89.646638, +29.172272, 158.12, 147.46, 0.93,  24.0869,   24.412,   3.77394, 02674.0
20170427175115.195676, 270417, 175115.00, -89.646637, +29.172267, 156.08, 203.18, 1.13,  24.0869,   24.410,   3.77371, 02672.0
20170427175116.194462, 270417, 175116.00, -89.646640, +29.172261, 157.06, 184.10, 1.34,  24.0864,   24.411,   3.77375, 02673.0
20170427175117.198308, 270417, 175117.00, -89.646640, +29.172255, 156.92, 165.22, 1.35,  24.0868,   24.410,   3.77373, 02680.0
20170427175118.188047, 270417, 175118.00, -89.646638, +29.172251, 155.18, 194.07, 0.96,  24.0868,   24.410,   3.77371, 02695.0
20170427175119.198839, 270417, 175119.00, -89.646640, +29.172245, 156.65, 169.56, 1.21,  24.0870,   24.410,   3.77371, 02703.0
20170427175120.208636, 270417, 175120.00, -89.646638, +29.172241, 155.04, 159.56, 0.65,  24.0875,   24.410,   3.77371, 02712.0
20170427175121.686804, 270417, 175121.50, -89.646640, +29.172234, 154.51, 161.03, 1.21,  24.0874,   24.410,   3.77365, 02680.0
20170427175123.195000, 270417, 175123.00, -89.646642, +29.172226, 154.78, 199.50, 1.48,  24.0878,   24.410,   3.77373, 02728.0
20170427175124.189782, 270417, 175124.00, -89.646640, +29.172220, 153.37, 159.62, 1.11,  24.0872,   24.410,   3.77373, 02747.0
20170427175125.194579, 270417, 175125.00, -89.646642, +29.172215, 155.14, 189.17, 1.35,  24.0876,   24.410,   3.77375, 02768.0
20170427175126.192366, 270417, 175126.00, -89.646640, +29.172211, 152.52, 163.87, 0.88,  24.0880,   24.410,   3.77376, 02812.0
20170427175127.198161, 270417, 175127.00, -89.646642, +29.172207, 153.90, 163.11, 0.84,  24.0879,   24.410,   3.77379, 02792.0
20170427175128.200950, 270417, 175128.00, -89.646640, +29.172202, 152.14, 196.59, 1.14,  24.0880,   24.409,   3.77369, 02797.0
20170427175129.199746, 270417, 175129.00, -89.646642, +29.172199, 152.71, 151.82, 0.67,  24.0881,   24.410,   3.77371, 02794.0
20170427175130.200532, 270417, 175130.00, -89.646643, +29.172191, 151.91, 208.86, 1.76, NaN, NaN, NaN, 02763.0
20170427175131.202321, 270417, 175131.00, -89.646642, +29.172186, 151.89, 137.38, 1.11,  24.0879,   24.409,   3.77367, 02767.0
20170427175132.196107, 270417, 175132.00, -89.646643, +29.172179, 149.20, 200.34, 1.75,  24.0875,   24.409,   3.77363, 02757.0
20170427175133.191901, 270417, 175133.00, -89.646642, +29.172175, 151.45, 114.31, 0.69,  24.0869,   24.409,   3.77350, 02740.0
20170427175134.201693, 270417, 175134.00, -89.646642, +29.172172, 149.01, 184.76, 0.92,  24.0865,   24.410,   3.77359, 02730.0
20170427175135.191479, 270417, 175135.00, -89.646642, +29.172168, 150.30, 163.79, 0.72,  24.0867,   24.409,   3.77357, 02737.0
20170427175136.196272, 270417, 175136.00, -89.646642, +29.172163, 151.37, 186.37, 1.13,  24.0864,   24.409,   3.77356, 02720.0
